Path,Name,Changed,Changes
在庫/【在庫】09_96-物販連携-在庫連動リンク自動更新_V5.json,【在庫】09_96-物販連携-在庫連動リンク自動更新_V5,True,Inserted CORE-Dispatcher after Webhook: stock-link-sync; SQL: 1 tables transformed; String replace: inventory_master → n3_inventory_master; SQL: 1 tables transformed; String replace: inventory_master → n3_inventory_master
在庫/【在庫】08_60-スクレイピング-ZenRows条件分岐監視_V5.json,【在庫】08_60-スクレイピング-ZenRows条件分岐監視_V5,True,Inserted CORE-Dispatcher after Webhook: zenrows-scrape
在庫/【在庫】14_専用-監視-汎用AIスクレイピング監視_V5.json,【在庫】14_専用-監視-汎用AIスクレイピング監視_V5,True,SQL: 1 tables transformed; String replace: products_master → n3_products_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master
在庫/【在庫】15_専用-防衛-インテリジェント在庫価格防衛_V5.json,【在庫】15_専用-防衛-インテリジェント在庫価格防衛_V5,True,SQL: 1 tables transformed; String replace: products_master → n3_products_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master
在庫/【在庫】01_GlobalStockKiller_V8-ARMORED.json,【在庫】01_GlobalStockKiller_V8-ARMORED,True,Inserted CORE-Dispatcher after Webhook: 販売イベント; SQL: 1 tables transformed; String replace: audit_logs → n3_audit_logs; SQL: 1 tables transformed; String replace: inventory_master → n3_inventory_master; SQL: 1 tables transformed; String replace: inventory_master → n3_inventory_master; SQL: 1 tables transformed; String replace: marketplace_listings → n3_marketplace_listings; SQL: 1 tables transformed; String replace: audit_logs → n3_audit_logs
在庫/【在庫】05_21-在庫同期-stock-sync_V5.json,【在庫】05_21-在庫同期-stock-sync_V5,True,Inserted CORE-Dispatcher after Webhook: stock-sync-v5; SQL: 2 tables transformed; String replace: products_master → n3_products_master; String replace: inventory_master → n3_inventory_master; SQL: 1 tables transformed; String replace: inventory_master → n3_inventory_master
在庫/【在庫】12_専用-監視-SimplescraperReceiver_V5.json,【在庫】12_専用-監視-SimplescraperReceiver_V5,True,Inserted CORE-Dispatcher after Webhook: Simplescraper受取; SQL: 1 tables transformed; String replace: products_master → n3_products_master
在庫/【在庫】02_12-監視-USA仕入れ刈り取り監視_V5.json,【在庫】02_12-監視-USA仕入れ刈り取り監視_V5,True,Inserted CORE-Dispatcher after Webhook: usa-harvest-monitor; SQL: 1 tables transformed; String replace: products_master → n3_products_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master
在庫/【在庫】13_専用-監視-マルチモール在庫監視ハブ_V5.json,【在庫】13_専用-監視-マルチモール在庫監視ハブ_V5,True,SQL: 1 tables transformed; String replace: products_master → n3_products_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master
在庫/【在庫】11_専用-Yahoo-AI在庫ガード_V5.json,【在庫】11_専用-Yahoo-AI在庫ガード_V5,True,SQL: 1 tables transformed; String replace: products_master → n3_products_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master
在庫/【在庫】07_40-在庫同期全販路_V5.json,【在庫】07_40-在庫同期全販路_V5,True,Inserted CORE-Dispatcher after Webhook: 在庫同期; SQL: 3 tables transformed; String replace: products_master → n3_products_master; String replace: inventory_master → n3_inventory_master; String replace: marketplace_listings → n3_marketplace_listings; SQL: 1 tables transformed; String replace: marketplace_listings → n3_marketplace_listings
在庫/【在庫】04_205-防衛-IMAP監視-著作権警告自動防衛_V5.json,【在庫】04_205-防衛-IMAP監視-著作権警告自動防衛_V5,True,Inserted CORE-Dispatcher after Webhook: 手動トリガー
在庫/【在庫】01_07-在庫同期-GlobalStockKiller_V5.json,【在庫】01_07-在庫同期-GlobalStockKiller_V5,True,Inserted CORE-Dispatcher after Webhook: 販売イベント; SQL: 1 tables transformed; String replace: inventory_master → n3_inventory_master; SQL: 1 tables transformed; String replace: inventory_master → n3_inventory_master; SQL: 1 tables transformed; String replace: marketplace_listings → n3_marketplace_listings; String replace: inventory_master → n3_inventory_master
在庫/【在庫】10_専用-Amazon-在庫価格監視ユニット_V5.json,【在庫】10_専用-Amazon-在庫価格監視ユニット_V5,True,SQL: 1 tables transformed; String replace: products_master → n3_products_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master
在庫/【在庫】06_31-在庫監視-inventory-monitoring_V5.json,【在庫】06_31-在庫監視-inventory-monitoring_V5,True,Inserted CORE-Dispatcher after Webhook: inventory-monitoring; SQL: 3 tables transformed; String replace: products_master → n3_products_master; String replace: inventory_master → n3_inventory_master; String replace: marketplace_listings → n3_marketplace_listings; SQL: 1 tables transformed; String replace: inventory_master → n3_inventory_master
在庫/【在庫】03_120-ガバナンス-YouTube-Analytics監視-自動改善_V5.json,【在庫】03_120-ガバナンス-YouTube-Analytics監視-自動改善_V5,False,
出荷/【出荷】01_10-出荷-多販路出荷統合_V5.json,【出荷】01_10-出荷-多販路出荷統合_V5,True,Inserted CORE-Dispatcher after Webhook: shipping-unified; SQL: 1 tables transformed; String replace: products_master → n3_products_master; String replace: orders → n3_orders; String replace: orders → n3_orders; String replace: orders → n3_orders; String replace: orders → n3_orders
出荷/【出荷】02_19-物流-配送代行マスタ-手数料シミュレーター_V5.json,【出荷】02_19-物流-配送代行マスタ-手数料シミュレーター_V5,True,Inserted CORE-Dispatcher after Webhook: logistics-calc
出荷/【出荷】03_23-物流-自動配送指示ワークフロー_V5.json,【出荷】03_23-物流-自動配送指示ワークフロー_V5,True,Inserted CORE-Dispatcher after Webhook: forwarder-instruction
価格計算/【価格計算】41_多販路価格計算_V5.json,N3-41-多販路価格計算-multi-marketplace-calculate-V5-PRODUCTION,True,Inserted CORE-Dispatcher after Webhook: multi-marketplace-calculate; SQL: 2 tables transformed; String replace: products_master → n3_products_master; String replace: inventory_master → n3_inventory_master
価格計算/【価格計算】02_13-物流-グローバル利益計算エンジン_V5.json,【価格計算】02_13-物流-グローバル利益計算エンジン_V5,True,Inserted CORE-Dispatcher after Webhook: global-profit-calc; SQL: 1 tables transformed; String replace: products_master → n3_products_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master
価格計算/【価格計算】04_AI補完DDP計算_V5-COPY.json,N3-04-価格計算-AI補完DDP計算-V5-PRODUCTION,True,Inserted CORE-Dispatcher after Webhook: 価格計算依頼; SQL: 1 tables transformed; String replace: products_master → n3_products_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master
価格計算/【価格計算】01_04-価格計算-AI補完DDP計算_V5.json,【価格計算】01_04-価格計算-AI補完DDP計算_V5,True,Inserted CORE-Dispatcher after Webhook: 価格計算依頼; SQL: 1 tables transformed; String replace: products_master → n3_products_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master
価格計算/【価格計算】03_41-多販路価格計算-multi-marketplace-calculate_V5.json,【価格計算】03_41-多販路価格計算-multi-marketplace-calculate_V5,True,Inserted CORE-Dispatcher after Webhook: multi-marketplace-calculate; SQL: 2 tables transformed; String replace: products_master → n3_products_master; String replace: inventory_master → n3_inventory_master
AI/【AI】03_53-AEO-AIエンジン最適化_V5.json,【AI】03_53-AEO-AIエンジン最適化_V5,True,Inserted CORE-Dispatcher after Webhook: aeo-optimize; SQL: 1 tables transformed; String replace: products_master → n3_products_master
AI/【AI】02_46-AIカテゴリマッピング-category-mapper_V5.json,【AI】02_46-AIカテゴリマッピング-category-mapper_V5,True,Inserted CORE-Dispatcher after Webhook: category-mapper; SQL: 1 tables transformed; String replace: products_master → n3_products_master
AI/【AI】01_11-問い合わせ-AI自動返信_V5.json,【AI】01_11-問い合わせ-AI自動返信_V5,True,Inserted CORE-Dispatcher after Webhook: inquiry-ai-response; String replace: orders → n3_orders; SQL: 1 tables transformed; String replace: inventory_master → n3_inventory_master; String replace: orders → n3_orders
承認/【承認】01_05-承認-商品承認処理_V5.json,【承認】01_05-承認-商品承認処理_V5,True,Inserted CORE-Dispatcher after Webhook: 承認依頼; SQL: 1 tables transformed; String replace: products_master → n3_products_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master
リサーチ/【リサーチ】09_専用-ヤフオク-AIリサーチ在庫監視統合_V5.json,【リサーチ】09_専用-ヤフオク-AIリサーチ在庫監視統合_V5,True,Inserted CORE-Dispatcher after Webhook: リサーチ依頼; SQL: 1 tables transformed; String replace: products_master → n3_products_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master
リサーチ/【リサーチ】05_24-リサーチ-各国間アービトラージスキャン_V5.json,【リサーチ】05_24-リサーチ-各国間アービトラージスキャン_V5,True,Inserted CORE-Dispatcher after Webhook: cross-border-scan; SQL: 1 tables transformed; String replace: products_master → n3_products_master
リサーチ/【リサーチ】01_自律型リサーチエージェント_V8-ARMORED.json,【リサーチ】01_自律型リサーチエージェント_V8-ARMORED,True,Inserted CORE-Dispatcher after Webhook; SQL: 1 tables transformed; String replace: audit_logs → n3_audit_logs; SQL: 1 tables transformed; String replace: ai_decision_traces → n3_ai_decision_traces; SQL: 1 tables transformed; String replace: audit_logs → n3_audit_logs
リサーチ/【リサーチ】01_14-リサーチ-目利きエージェント_V7.json,【リサーチ】01_14-リサーチ-目利きエージェント_V7,True,Inserted CORE-Dispatcher after Webhook: 目利きAgent
リサーチ/【リサーチ】01_14-リサーチ-自律型リサーチエージェント_V5.json,【リサーチ】01_14-リサーチ-自律型リサーチエージェント_V5,True,Inserted CORE-Dispatcher after Webhook: research-agent
リサーチ/【リサーチ】03_18-リサーチ-自律型AIトレンドエージェント_V5.json,【リサーチ】03_18-リサーチ-自律型AIトレンドエージェント_V5,True,Inserted CORE-Dispatcher after Webhook: trend-agent
リサーチ/【リサーチ】04_20-リサーチ-クロスリージョンアービトラージ_V5.json,【リサーチ】04_20-リサーチ-クロスリージョンアービトラージ_V5,True,Inserted CORE-Dispatcher after Webhook: arbitrage-scan; SQL: 1 tables transformed; String replace: products_master → n3_products_master
リサーチ/【リサーチ】06_84-メディア-トレンド検知-自動コンテンツ生成_V5.json,【リサーチ】06_84-メディア-トレンド検知-自動コンテンツ生成_V5,True,Inserted CORE-Dispatcher after Webhook: trend-detect
リサーチ/N3_V8.2.1_AUTONOMOUS_SM_AGENT.json,【V8.2.1-AUTONOMOUS】SM AIエージェント・リファレンス判定,True,Inserted CORE-Dispatcher after Webhook: SM AIエージェント; SQL: 1 tables transformed; String replace: ai_decision_traces → n3_ai_decision_traces; SQL: 1 tables transformed; String replace: products_master → n3_products_master
リサーチ/【リサーチ】07_INTEL-02-SM連続選択バッチ_V5.json,【リサーチ】07_INTEL-02-SM連続選択バッチ_V5,True,Inserted CORE-Dispatcher after Webhook: sm-sequential
リサーチ/【リサーチ】02_16-リサーチ-SM高度自動化バッチ_V5.json,【リサーチ】02_16-リサーチ-SM高度自動化バッチ_V5,True,Inserted CORE-Dispatcher after Webhook: sm-extractor
リサーチ/【リサーチ】08_専用-eBay-Soldリサーチ仕入れ先探索_V5.json,【リサーチ】08_専用-eBay-Soldリサーチ仕入れ先探索_V5,True,Inserted CORE-Dispatcher after Webhook: ebay-sold-research
司令塔/【司令塔】06_16-仕入管理-自動仕入先切替_V5.json,【司令塔】06_16-仕入管理-自動仕入先切替_V5,True,Inserted CORE-Dispatcher after Webhook: 仕入先切替; SQL: 1 tables transformed; String replace: products_master → n3_products_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master
司令塔/【司令塔】10_83-メディア-ハイブリッド加工パイプライン-Whisper-Remotion_V5.json,【司令塔】10_83-メディア-ハイブリッド加工パイプライン-Whisper-Remotion_V5,True,Inserted CORE-Dispatcher after Webhook: hybrid-process
司令塔/【司令塔】09_72-Sentinel-パフォーマンス監視-自動改善_V5.json,【司令塔】09_72-Sentinel-パフォーマンス監視-自動改善_V5,False,
司令塔/【司令塔】08_59-外注-作業管理-報酬計算_V5.json,【司令塔】08_59-外注-作業管理-報酬計算_V5,True,Inserted CORE-Dispatcher after Webhook: outsource-manage
司令塔/【司令塔】02_12-価格管理-為替変動価格自動調整_V5.json,【司令塔】02_12-価格管理-為替変動価格自動調整_V5,False,
司令塔/【司令塔】07_57-仕入れ-一括購入管理ユニット_V5.json,【司令塔】07_57-仕入れ-一括購入管理ユニット_V5,True,Inserted CORE-Dispatcher after Webhook: purchase-cart; SQL: 1 tables transformed; String replace: products_master → n3_products_master
司令塔/【司令塔】03_142-防衛-モバイルプロキシ管理-ローテーション-健全性監視_V5.json,【司令塔】03_142-防衛-モバイルプロキシ管理-ローテーション-健全性監視_V5,True,Inserted CORE-Dispatcher after Webhook: proxy-manage
司令塔/【司令塔】11_91-メディア-AIプロデューサー自動承認-例外管理方式_V5.json,【司令塔】11_91-メディア-AIプロデューサー自動承認-例外管理方式_V5,True,Inserted CORE-Dispatcher after Webhook: ai-producer
司令塔/N3-CORE-DISPATCHER.json,N3-CORE-DISPATCHER,True,Inserted CORE-Dispatcher after Webhook; String replace: api_health → n3_api_health; String replace: burn_limits → n3_burn_limits; String replace: budget_tracker → n3_budget_tracker; String replace: job_queue → n3_job_queue; String replace: job_queue → n3_job_queue; String replace: job_queue → n3_job_queue; String replace: job_queue → n3_job_queue
司令塔/【司令塔】05_144-防衛-PVAアカウント管理-物理SIMファーム連携-分散リカバリ_V5.json,【司令塔】05_144-防衛-PVAアカウント管理-物理SIMファーム連携-分散リカバリ_V5,True,Inserted CORE-Dispatcher after Webhook: pva-manage
司令塔/【司令塔】04_143-防衛-アンチディテクト連携-AdsPower-GoLogin-プロファイル管理_V5.json,【司令塔】04_143-防衛-アンチディテクト連携-AdsPower-GoLogin-プロファイル管理_V5,True,Inserted CORE-Dispatcher after Webhook: antidetect-manage
司令塔/【司令塔】01_11-出品管理-スコアリングディスパッチャー_V5.json,【司令塔】01_11-出品管理-スコアリングディスパッチャー_V5,True,SQL: 2 tables transformed; String replace: products_master → n3_products_master; String replace: inventory_master → n3_inventory_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master
司令塔/N3-QUEUE-WORKER.json,N3-QUEUE-WORKER,True,String replace: job_queue → n3_job_queue; String replace: job_queue → n3_job_queue; String replace: job_queue → n3_job_queue; String replace: job_queue → n3_job_queue
追加/_DELETE/【在庫】01_GlobalStockKiller_V8-ARMORED.json,【在庫】01_GlobalStockKiller_V8-ARMORED,True,Inserted CORE-Dispatcher after Webhook: 販売イベント; SQL: 1 tables transformed; String replace: audit_logs → n3_audit_logs; SQL: 1 tables transformed; String replace: inventory_master → n3_inventory_master; SQL: 1 tables transformed; String replace: inventory_master → n3_inventory_master; SQL: 1 tables transformed; String replace: marketplace_listings → n3_marketplace_listings; SQL: 1 tables transformed; String replace: audit_logs → n3_audit_logs
追加/_DELETE/【共通】V8-AI-DECISION-TRACER.json,【共通】V8-AI-DECISION-TRACER,False,
追加/_DELETE/【リサーチ】01_自律型リサーチエージェント_V8-ARMORED.json,【リサーチ】01_自律型リサーチエージェント_V8-ARMORED,True,Inserted CORE-Dispatcher after Webhook; SQL: 1 tables transformed; String replace: audit_logs → n3_audit_logs; SQL: 1 tables transformed; String replace: ai_decision_traces → n3_ai_decision_traces; SQL: 1 tables transformed; String replace: audit_logs → n3_audit_logs
追加/_DELETE/【共通】V8-BURN-LIMIT-CHECKER.json,【共通】V8-BURN-LIMIT-CHECKER,True,SQL: 1 tables transformed; String replace: audit_logs → n3_audit_logs
追加/_DELETE/【共通】V8-AUTH-GATE-VALIDATOR.json,【共通】V8-AUTH-GATE-VALIDATOR,True,SQL: 1 tables transformed; String replace: audit_logs → n3_audit_logs
出品/_archive/【出品】06_26-出品実行-listing-execute_V5.json,【出品】06_26-出品実行-listing-execute_V5,True,Inserted CORE-Dispatcher after Webhook: listing-execute-v5; SQL: 2 tables transformed; String replace: products_master → n3_products_master; String replace: inventory_master → n3_inventory_master
出品/_archive/【出品】03_171-コマース-LP自動生成-Shopify-eBay出品_V5.json,【出品】03_171-コマース-LP自動生成-Shopify-eBay出品_V5,True,Inserted CORE-Dispatcher after Webhook: generate-listing
出品/_archive/【出品】07_29-eBay出品-ebay-listing_V5.json,【出品】07_29-eBay出品-ebay-listing_V5,True,Inserted CORE-Dispatcher after Webhook: ebay-listing; SQL: 1 tables transformed; String replace: marketplace_accounts → n3_marketplace_accounts; SQL: 1 tables transformed; String replace: ebay_tokens → n3_ebay_tokens; SQL: 2 tables transformed; String replace: products_master → n3_products_master; String replace: inventory_master → n3_inventory_master; SQL: 1 tables transformed; String replace: marketplace_listings → n3_marketplace_listings
出品/_archive/【出品】02_06b-eBay出品-エラー復旧エージェント_V5.json,【出品】02_06b-eBay出品-エラー復旧エージェント_V5,True,Inserted CORE-Dispatcher after Webhook: エラー復旧依頼; SQL: 1 tables transformed; String replace: products_master → n3_products_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master
出品/_archive/【出品】04_22-出品-多販路多国籍出品ゲートウェイ_V5.json,【出品】04_22-出品-多販路多国籍出品ゲートウェイ_V5,True,Inserted CORE-Dispatcher after Webhook: listing-gateway; SQL: 2 tables transformed; String replace: products_master → n3_products_master; String replace: inventory_master → n3_inventory_master
出品/_archive/【出品】05_25-中国-越境EC出品ゲートウェイ_V5.json,【出品】05_25-中国-越境EC出品ゲートウェイ_V5,True,Inserted CORE-Dispatcher after Webhook: china-listing; SQL: 2 tables transformed; String replace: products_master → n3_products_master; String replace: inventory_master → n3_inventory_master
出品/_archive/【出品】01_ローカル-eBay出品処理-完成版v6修正_V6.json,【出品】01_ローカル-eBay出品処理-完成版v6修正_V6,True,Inserted CORE-Dispatcher after 出品リクエスト受信
システム/_old/【システム】02_17-システム-統合Webhookゲートウェイ_V5.json,【システム】02_17-システム-統合Webhookゲートウェイ_V5,True,Inserted CORE-Dispatcher after Webhook: global-router
システム/_old/【システム】01_15-分析-統合ダッシュボードスナップショット_V5.json,【システム】01_15-分析-統合ダッシュボードスナップショット_V5,True,Inserted CORE-Dispatcher after Webhook: dashboard-snapshot; String replace: orders → n3_orders; SQL: 1 tables transformed; String replace: inventory_master → n3_inventory_master; SQL: 1 tables transformed; String replace: products_master → n3_products_master; String replace: orders → n3_orders; String replace: orders → n3_orders
システム/_old/【システム】03_21-システム-自動バックアップ_V5.json,【システム】03_21-システム-自動バックアップ_V5,True,Inserted CORE-Dispatcher after Webhook: backup-trigger; String replace: products_master → n3_products_master; String replace: inventory_master → n3_inventory_master; String replace: orders → n3_orders; SQL: 1 tables transformed; String replace: products_master → n3_products_master; String replace: orders → n3_orders; String replace: orders → n3_orders
システム/_old/【システム】04_61-分析-ダッシュボード集計API_V5.json,【システム】04_61-分析-ダッシュボード集計API_V5,True,Inserted CORE-Dispatcher after Webhook: dashboard-metrics; String replace: orders → n3_orders; String replace: orders → n3_orders; SQL: 2 tables transformed; String replace: products_master → n3_products_master; String replace: inventory_master → n3_inventory_master
